sequence_id,b1_timestamp
8538,1754390074920
8539,1754390074920
8540,1754390074958
8541,1754390074961
8542,1754390074961
8543,1754390074961
8544,1754390075000
8545,1754390075000
8546,1754390075000
8547,1754390075004
8548,1754390075040
8549,1754390075040
8550,1754390075040
8551,1754390075040
8552,1754390075083
8553,1754390075086
8554,1754390075086
8555,1754390075086
8556,1754390075131
8557,1754390075132
8558,1754390075134
8559,1754390075134
8560,1754390075141
8561,1754390075141
8562,1754390075141
8563,1754390075165
8564,1754390075165
8565,1754390075200
8566,1754390075200
8567,1754390075201
8568,1754390075201
8569,1754390075240
8570,1754390075240
8571,1754390075242
8572,1754390075281
8573,1754390075281
8574,1754390075281
8575,1754390075281
8576,1754390075320
8577,1754390075320
8578,1754390075320
8579,1754390075322
8580,1754390075383
8581,1754390075386
8582,1754390075386
8583,1754390075386
8584,1754390075386
8585,1754390075386
8586,1754390075386
8587,1754390075403
8588,1754390075403
8589,1754390075403
8590,1754390075463
8591,1754390075463
8592,1754390075464
8593,1754390075464
8594,1754390075464
8595,1754390075483
8596,1754390075483
8597,1754390075483
8598,1754390075534
8599,1754390075536
8600,1754390075541
8601,1754390075541
8602,1754390075541
8603,1754390075564
8604,1754390075564
8605,1754390075611
8606,1754390075612
8607,1754390075612
8608,1754390075612
8609,1754390075655
8610,1754390075655
8611,1754390075655
8612,1754390075655
8613,1754390075703
8614,1754390075703
8615,1754390075703
8616,1754390075704
8617,1754390075711
8618,1754390075711
8619,1754390075711
8620,1754390075725
8621,1754390075725
8622,1754390075776
8623,1754390075778
8624,1754390075778
8625,1754390075778
8626,1754390075778
8627,1754390075805
8628,1754390075805
8629,1754390075805
8630,1754390075850
8631,1754390075850
8632,1754390075865
8633,1754390075865
8634,1754390075865
8635,1754390075884
8636,1754390075884
8637,1754390075925
8638,1754390075925
8639,1754390075925
8640,1754390075970
8641,1754390075970
8642,1754390075970
8643,1754390075970
8644,1754390075970
8645,1754390076000
8646,1754390076000
8647,1754390076000
8648,1754390076000
8649,1754390076040
8650,1754390076040
8651,1754390076040
8652,1754390076068
8653,1754390076068
8654,1754390076068
8655,1754390076068
8656,1754390076106
8657,1754390076106
8658,1754390076106
8659,1754390076125
8660,1754390076125
8661,1754390076125
8662,1754390076128
8663,1754390076157
8664,1754390076206
8665,1754390076206
8666,1754390076206
8667,1754390076206
8668,1754390076260
8669,1754390076260
8670,1754390076260
8671,1754390076260
8672,1754390076262
8673,1754390076262
8674,1754390076262
8675,1754390076286
8676,1754390076286
8677,1754390076286
8678,1754390076326
8679,1754390076326
8680,1754390076363
8681,1754390076366
8682,1754390076366
8683,1754390076366
8684,1754390076366
8685,1754390076400
8686,1754390076400
8687,1754390076400
8688,1754390076433
8689,1754390076433
8690,1754390076433
8691,1754390076433
8692,1754390076470
8693,1754390076472
8694,1754390076472
8695,1754390076504
8696,1754390076506
8697,1754390076506
8698,1754390076506
8699,1754390076533
8700,1754390076533
8701,1754390076533
8702,1754390076545
8703,1754390076545
8704,1754390076598
8705,1754390076598
8706,1754390076613
8707,1754390076613
8708,1754390076613
8709,1754390076651
8710,1754390076652
8711,1754390076654
8712,1754390076654
8713,1754390076686
8714,1754390076686
8715,1754390076686
8716,1754390076686
8717,1754390076731
8718,1754390076732
8719,1754390076732
8720,1754390076732
8721,1754390076760
8722,1754390076761
8723,1754390076761
8724,1754390076761
8725,1754390076801
8726,1754390076801
8727,1754390076801
8728,1754390076840
8729,1754390076840
8730,1754390076840
8731,1754390076840
8732,1754390076885
8733,1754390076885
8734,1754390076885
8735,1754390076885
8736,1754390076885
8737,1754390076886
8738,1754390076925
8739,1754390076925
8740,1754390076971
8741,1754390076971
8742,1754390076971
8743,1754390076971
8744,1754390076998
8745,1754390076998
8746,1754390076998
8747,1754390076998
8748,1754390076998
8749,1754390077045
8750,1754390077045
8751,1754390077045
8752,1754390077090
8753,1754390077090
8754,1754390077090
8755,1754390077090
8756,1754390077130
8757,1754390077130
8758,1754390077130
8759,1754390077130
8760,1754390077130
8761,1754390077165
8762,1754390077165
8763,1754390077165
8764,1754390077165
8765,1754390077205
8766,1754390077205
8767,1754390077205
8768,1754390077245
8769,1754390077245
8770,1754390077246
8771,1754390077246
8772,1754390077278
8773,1754390077280
8774,1754390077280
8775,1754390077280
8776,1754390077318
8777,1754390077319
8778,1754390077319
8779,1754390077319
8780,1754390077365
8781,1754390077365
8782,1754390077365
8783,1754390077365
8784,1754390077415
8785,1754390077415
8786,1754390077415
8787,1754390077415
8788,1754390077420
8789,1754390077420
8790,1754390077420
8791,1754390077443
8792,1754390077443
8793,1754390077493
8794,1754390077493
8795,1754390077493
8796,1754390077496
8797,1754390077496
8798,1754390077496
8799,1754390077531
8800,1754390077531
8801,1754390077557
8802,1754390077558
8803,1754390077558
8804,1754390077558
8805,1754390077605
8806,1754390077605
8807,1754390077605
8808,1754390077650
8809,1754390077650
8810,1754390077650
8811,1754390077650
8812,1754390077691
8813,1754390077691
8814,1754390077692
8815,1754390077694
8816,1754390077694
8817,1754390077730
8818,1754390077730
8819,1754390077730
8820,1754390077730
8821,1754390077760
8822,1754390077762
8823,1754390077762
8824,1754390077762
8825,1754390077803
8826,1754390077805
8827,1754390077805
8828,1754390077850
8829,1754390077852
8830,1754390077852
8831,1754390077852
8832,1754390077852
8833,1754390077852
8834,1754390077852
8835,1754390077888
8836,1754390077895
8837,1754390077925
8838,1754390077925
8839,1754390077926
8840,1754390077926
8841,1754390077961
8842,1754390077964
8843,1754390077964
8844,1754390077981
8845,1754390077981
8846,1754390077981
8847,1754390078010
8848,1754390078016
8849,1754390078016
8850,1754390078016
8851,1754390078038
8852,1754390078042
8853,1754390078085
8854,1754390078085
8855,1754390078085
8856,1754390078117
8857,1754390078117
8858,1754390078118
8859,1754390078118
8860,1754390078157
8861,1754390078157
8862,1754390078157
8863,1754390078158
8864,1754390078204
8865,1754390078204
8866,1754390078206
8867,1754390078206
8868,1754390078250
8869,1754390078251
8870,1754390078251
8871,1754390078251
8872,1754390078251
8873,1754390078291
8874,1754390078291
8875,1754390078291
8876,1754390078291
8877,1754390078310
8878,1754390078310
8879,1754390078310
8880,1754390078310
8881,1754390078360
8882,1754390078360
8883,1754390078375
8884,1754390078375
8885,1754390078375
8886,1754390078408
8887,1754390078408
8888,1754390078444
8889,1754390078446
8890,1754390078446
8891,1754390078446
8892,1754390078446
8893,1754390078480
8894,1754390078480
8895,1754390078480
8896,1754390078522
8897,1754390078522
8898,1754390078522
8899,1754390078522
8900,1754390078552
8901,1754390078554
8902,1754390078554
8903,1754390078554
8904,1754390078581
8905,1754390078581
8906,1754390078581
8907,1754390078605
8908,1754390078605
8909,1754390078606
8910,1754390078637
8911,1754390078637
8912,1754390078637
8913,1754390078678
8914,1754390078678
8915,1754390078678
8916,1754390078720
8917,1754390078720
8918,1754390078720
8919,1754390078721
8920,1754390078741
8921,1754390078741
8922,1754390078741
8923,1754390078744
8924,1754390078798
8925,1754390078798
8926,1754390078820
8927,1754390078820
8928,1754390078822
8929,1754390078824
8930,1754390078824
8931,1754390078824
8932,1754390078845
8933,1754390078845
8934,1754390078875
8935,1754390078875
8936,1754390078905
8937,1754390078905
8938,1754390078905
8939,1754390078931
8940,1754390078931
8941,1754390078931
8942,1754390078968
8943,1754390078972
8944,1754390078972
8945,1754390079000
8946,1754390079000
8947,1754390079000
8948,1754390079000
8949,1754390079045
8950,1754390079045
8951,1754390079045
8952,1754390079078
8953,1754390079080
8954,1754390079080
8955,1754390079080
8956,1754390079120
8957,1754390079120
8958,1754390079120
8959,1754390079120
8960,1754390079158
8961,1754390079160
8962,1754390079160
8963,1754390079160
8964,1754390079206
8965,1754390079206
8966,1754390079206
8967,1754390079206
8968,1754390079240
8969,1754390079240
8970,1754390079240
8971,1754390079240
8972,1754390079241
8973,1754390079265
8974,1754390079266
8975,1754390079266
8976,1754390079310
8977,1754390079312
8978,1754390079312
8979,1754390079330
8980,1754390079331
8981,1754390079332
8982,1754390079370
8983,1754390079370
8984,1754390079370
8985,1754390079401
8986,1754390079401
8987,1754390079402
8988,1754390079402
8989,1754390079440
8990,1754390079440
8991,1754390079442
8992,1754390079481
8993,1754390079482
8994,1754390079482
8995,1754390079482
8996,1754390079522
8997,1754390079522
8998,1754390079522
8999,1754390079522
9000,1754390079560
9001,1754390079560
9002,1754390079561
9003,1754390079561
9004,1754390079605
9005,1754390079612
9006,1754390079612
9007,1754390079612
9008,1754390079640
9009,1754390079640
9010,1754390079640
9011,1754390079640
9012,1754390079677
9013,1754390079677
9014,1754390079677
9015,1754390079677
9016,1754390079712
9017,1754390079712
9018,1754390079712
9019,1754390079712
9020,1754390079756
9021,1754390079757
9022,1754390079758
9023,1754390079795
9024,1754390079795
9025,1754390079795
9026,1754390079795
9027,1754390079795
9028,1754390079832
9029,1754390079832
9030,1754390079834
9031,1754390079860
9032,1754390079860
9033,1754390079860
9034,1754390079860
9035,1754390079885
9036,1754390079885
9037,1754390079885
9038,1754390079915
9039,1754390079915
9040,1754390079948
9041,1754390079951
9042,1754390079951
9043,1754390079965
9044,1754390079965
9045,1754390079965
9046,1754390079971
9047,1754390080020
9048,1754390080020
9049,1754390080025
9050,1754390080025
9051,1754390080025
9052,1754390080040
9053,1754390080040
9054,1754390080081
9055,1754390080081
9056,1754390080121
9057,1754390080123
9058,1754390080123
9059,1754390080124
9060,1754390080138
9061,1754390080138
9062,1754390080138
9063,1754390080143
9064,1754390080228
9065,1754390080228
9066,1754390080228
9067,1754390080228
9068,1754390080228
9069,1754390080240
9070,1754390080241
9071,1754390080242
9072,1754390080265
9073,1754390080265
9074,1754390080265
9075,1754390080283
9076,1754390080283
9077,1754390080284
9078,1754390080320
9079,1754390080320
9080,1754390080352
9081,1754390080353
9082,1754390080355
9083,1754390080355
9084,1754390080395
9085,1754390080395
9086,1754390080395
9087,1754390080426
9088,1754390080426
9089,1754390080426
9090,1754390080426
9091,1754390080465
9092,1754390080465
9093,1754390080465
9094,1754390080465
9095,1754390080501
9096,1754390080501
9097,1754390080501
9098,1754390080523
9099,1754390080526
9100,1754390080526
9101,1754390080535
9102,1754390080536
9103,1754390080563
9104,1754390080563
9105,1754390080598
9106,1754390080600
9107,1754390080600
9108,1754390080637
9109,1754390080639
9110,1754390080639
9111,1754390080640
9112,1754390080681
9113,1754390080683
9114,1754390080683
9115,1754390080683
9116,1754390080723
9117,1754390080723
9118,1754390080725
9119,1754390080726
9120,1754390080763
9121,1754390080765
9122,1754390080765
9123,1754390080765
9124,1754390080805
9125,1754390080805
9126,1754390080805
9127,1754390080805
9128,1754390080850
9129,1754390080850
9130,1754390080850
9131,1754390080850
9132,1754390080883
9133,1754390080885
9134,1754390080885
9135,1754390080885
9136,1754390080886
9137,1754390080918
9138,1754390080920
9139,1754390080920
9140,1754390080967
9141,1754390080967
9142,1754390080967
9143,1754390080968
9144,1754390081003
9145,1754390081005
9146,1754390081005
9147,1754390081005
9148,1754390081005
9149,1754390081043
9150,1754390081045
9151,1754390081045
9152,1754390081080
9153,1754390081080
9154,1754390081080
9155,1754390081080
9156,1754390081138
9157,1754390081140
9158,1754390081140
9159,1754390081140
9160,1754390081140
9161,1754390081140
9162,1754390081140
9163,1754390081166
9164,1754390081166
9165,1754390081166
9166,1754390081218
9167,1754390081219
9168,1754390081225
9169,1754390081225
9170,1754390081225
9171,1754390081240
9172,1754390081240
9173,1754390081240
9174,1754390081278
9175,1754390081278
9176,1754390081312
9177,1754390081313
9178,1754390081313
9179,1754390081313
9180,1754390081365
9181,1754390081365
9182,1754390081365
9183,1754390081365
9184,1754390081365
9185,1754390081365
9186,1754390081403
9187,1754390081403
9188,1754390081421
9189,1754390081421
9190,1754390081421
9191,1754390081421
9192,1754390081463
9193,1754390081463
9194,1754390081485
9195,1754390081485
9196,1754390081485
9197,1754390081485
9198,1754390081520
9199,1754390081520
9200,1754390081545
9201,1754390081545
9202,1754390081545
9203,1754390081545
9204,1754390081600
9205,1754390081600
9206,1754390081600
9207,1754390081645
9208,1754390081646
9209,1754390081646
9210,1754390081646
9211,1754390081646
9212,1754390081698
9213,1754390081699
9214,1754390081701
9215,1754390081701
9216,1754390081701
9217,1754390081702
9218,1754390081702
9219,1754390081724
9220,1754390081725
9221,1754390081725
9222,1754390081764
9223,1754390081765
9224,1754390081805
9225,1754390081805
9226,1754390081805
9227,1754390081805
9228,1754390081843
9229,1754390081845
9230,1754390081845
9231,1754390081845
9232,1754390081875
9233,1754390081876
9234,1754390081877
9235,1754390081877
9236,1754390081920
9237,1754390081920
9238,1754390081920
9239,1754390081921
9240,1754390081921
9241,1754390081921
9242,1754390081964
9243,1754390081964
9244,1754390081985
9245,1754390081985
9246,1754390081985
9247,1754390081985
9248,1754390082038
9249,1754390082038
9250,1754390082042
9251,1754390082043
9252,1754390082043
9253,1754390082096
9254,1754390082097
9255,1754390082097
9256,1754390082097
9257,1754390082099
9258,1754390082099
9259,1754390082125
9260,1754390082127
9261,1754390082127
9262,1754390082165
9263,1754390082165
9264,1754390082199
9265,1754390082201
9266,1754390082201
9267,1754390082201
9268,1754390082240
9269,1754390082240
9270,1754390082240
9271,1754390082241
9272,1754390082290
9273,1754390082291
9274,1754390082291
9275,1754390082291
9276,1754390082333
9277,1754390082333
9278,1754390082333
9279,1754390082333
9280,1754390082333
9281,1754390082365
9282,1754390082365
9283,1754390082365
9284,1754390082365
9285,1754390082412
9286,1754390082412
9287,1754390082420
9288,1754390082420
9289,1754390082420
9290,1754390082420
9291,1754390082443
9292,1754390082443
9293,1754390082498
9294,1754390082501
9295,1754390082501
9296,1754390082501
9297,1754390082502
9298,1754390082502
9299,1754390082524
9300,1754390082525
9301,1754390082525
9302,1754390082570
9303,1754390082570
9304,1754390082590
9305,1754390082590
9306,1754390082591
9307,1754390082591
9308,1754390082592
9309,1754390082643
9310,1754390082645
9311,1754390082680
9312,1754390082680
9313,1754390082680
9314,1754390082690
9315,1754390082690
9316,1754390082704
9317,1754390082704
9318,1754390082705
9319,1754390082710
9320,1754390082710
9321,1754390082763
9322,1754390082765
9323,1754390082765
9324,1754390082765
9325,1754390082765
9326,1754390082806
9327,1754390082806
9328,1754390082843
9329,1754390082845
9330,1754390082845
9331,1754390082845
9332,1754390082879
9333,1754390082879
9334,1754390082880
9335,1754390082880
9336,1754390082919
9337,1754390082927
9338,1754390082927
9339,1754390082927
9340,1754390082940
9341,1754390082941
9342,1754390082941
9343,1754390082941
9344,1754390082990
9345,1754390082990
9346,1754390082999
9347,1754390082999
9348,1754390082999
9349,1754390083040
9350,1754390083041
9351,1754390083084
9352,1754390083084
9353,1754390083085
9354,1754390083085
9355,1754390083085
9356,1754390083131
9357,1754390083131
9358,1754390083133
9359,1754390083133
9360,1754390083147
9361,1754390083149
9362,1754390083149
9363,1754390083165
9364,1754390083167
9365,1754390083197
9366,1754390083197
9367,1754390083197
9368,1754390083223
9369,1754390083223
9370,1754390083223
9371,1754390083223
9372,1754390083243
9373,1754390083243
9374,1754390083300
9375,1754390083300
9376,1754390083300
9377,1754390083300
9378,1754390083301
9379,1754390083337
9380,1754390083337
9381,1754390083337
9382,1754390083395
9383,1754390083395
9384,1754390083395
9385,1754390083395
9386,1754390083412
9387,1754390083412
9388,1754390083412
9389,1754390083439
9390,1754390083439
9391,1754390083443
9392,1754390083443
9393,1754390083445
9394,1754390083472
9395,1754390083475
9396,1754390083520
9397,1754390083520
9398,1754390083520
9399,1754390083572
9400,1754390083572
9401,1754390083572
9402,1754390083573
9403,1754390083573
9404,1754390083621
9405,1754390083621
9406,1754390083621
9407,1754390083621
9408,1754390083621
9409,1754390083621
9410,1754390083621
9411,1754390083621
9412,1754390083642
9413,1754390083643
9414,1754390083697
9415,1754390083697
9416,1754390083697
9417,1754390083697
9418,1754390083697
9419,1754390083723
9420,1754390083724
9421,1754390083770
9422,1754390083770
9423,1754390083770
9424,1754390083804
9425,1754390083804
9426,1754390083804
9427,1754390083812
9428,1754390083812
9429,1754390083857
9430,1754390083857
9431,1754390083857
9432,1754390083857
9433,1754390083883
9434,1754390083883
9435,1754390083885
9436,1754390083885
9437,1754390083885
9438,1754390083930
9439,1754390083931
9440,1754390083939
9441,1754390083939
9442,1754390083939
9443,1754390083974
9444,1754390083974
9445,1754390084009
9446,1754390084009
9447,1754390084009
9448,1754390084011
9449,1754390084045
9450,1754390084045
9451,1754390084045
9452,1754390084045
9453,1754390084083
9454,1754390084083
9455,1754390084083
9456,1754390084120
9457,1754390084121
9458,1754390084121
9459,1754390084121
9460,1754390084161
9461,1754390084161
9462,1754390084161
9463,1754390084161
9464,1754390084209
9465,1754390084209
9466,1754390084211
9467,1754390084211
9468,1754390084249
9469,1754390084254
9470,1754390084254
9471,1754390084254
9472,1754390084255
9473,1754390084283
9474,1754390084284
9475,1754390084284
9476,1754390084284
9477,1754390084324
9478,1754390084324
9479,1754390084324
9480,1754390084365
9481,1754390084365
9482,1754390084365
9483,1754390084365
9484,1754390084405
9485,1754390084405
9486,1754390084405
9487,1754390084405
9488,1754390084443
9489,1754390084443
9490,1754390084445
9491,1754390084445
9492,1754390084489
9493,1754390084490
9494,1754390084490
9495,1754390084490
9496,1754390084517
9497,1754390084517
9498,1754390084517
9499,1754390084518
9500,1754390084518
9501,1754390084557
9502,1754390084557
9503,1754390084561
9504,1754390084603
9505,1754390084604
9506,1754390084604
9507,1754390084604
9508,1754390084649
9509,1754390084651
9510,1754390084651
9511,1754390084651
9512,1754390084685
9513,1754390084685
9514,1754390084685
9515,1754390084685
9516,1754390084685
9517,1754390084725
9518,1754390084725
9519,1754390084725
9520,1754390084770
9521,1754390084771
9522,1754390084771
9523,1754390084771
9524,1754390084807
9525,1754390084808
9526,1754390084808
9527,1754390084808
9528,1754390084808
9529,1754390084837
9530,1754390084837
9531,1754390084837
9532,1754390084837
9533,1754390084875
9534,1754390084875
9535,1754390084877
9536,1754390084912
9537,1754390084912
9538,1754390084912
9539,1754390084912
9540,1754390084959
9541,1754390084959
9542,1754390084960
9543,1754390085000
9544,1754390085003
9545,1754390085003
9546,1754390085003
9547,1754390085003
9548,1754390085041
9549,1754390085041
9550,1754390085041
9551,1754390085041
9552,1754390085084
9553,1754390085084
9554,1754390085085
9555,1754390085085
9556,1754390085119
9557,1754390085119
9558,1754390085121
9559,1754390085121
9560,1754390085161
9561,1754390085163
9562,1754390085163
9563,1754390085163
9564,1754390085204
9565,1754390085204
9566,1754390085205
9567,1754390085205
9568,1754390085238
9569,1754390085238
9570,1754390085244
9571,1754390085244
9572,1754390085279
9573,1754390085279
9574,1754390085279
9575,1754390085279
9576,1754390085317
9577,1754390085317
9578,1754390085317
9579,1754390085317
9580,1754390085357
9581,1754390085357
9582,1754390085357
9583,1754390085357
9584,1754390085390
9585,1754390085393
9586,1754390085393
9587,1754390085437
9588,1754390085437
9589,1754390085437
9590,1754390085437
9591,1754390085477
9592,1754390085477
9593,1754390085477
9594,1754390085477
9595,1754390085516
9596,1754390085516
9597,1754390085516
9598,1754390085516
9599,1754390085551
9600,1754390085551
9601,1754390085553
9602,1754390085553
9603,1754390085599
9604,1754390085599
9605,1754390085599
9606,1754390085599
9607,1754390085644
9608,1754390085652
9609,1754390085652
9610,1754390085652
9611,1754390085652
9612,1754390085672
9613,1754390085672
9614,1754390085672
9615,1754390085672
9616,1754390085710
9617,1754390085711
9618,1754390085713
9619,1754390085757
9620,1754390085757
9621,1754390085757
9622,1754390085757
9623,1754390085797
9624,1754390085807
9625,1754390085807
9626,1754390085807
9627,1754390085807
9628,1754390085851
9629,1754390085851
9630,1754390085860
9631,1754390085860
9632,1754390085860
9633,1754390085889
9634,1754390085889
9635,1754390085891
9636,1754390085891
9637,1754390085891
9638,1754390085931
9639,1754390085931
9640,1754390085931
9641,1754390085967
9642,1754390085968
9643,1754390085971
9644,1754390085971
9645,1754390086000
9646,1754390086000
9647,1754390086000
9648,1754390086000
9649,1754390086039
9650,1754390086039
9651,1754390086039
9652,1754390086084
9653,1754390086084
9654,1754390086084
9655,1754390086084
9656,1754390086119
9657,1754390086127
9658,1754390086127
9659,1754390086127
9660,1754390086160
9661,1754390086160
9662,1754390086160
9663,1754390086160
9664,1754390086199
9665,1754390086201
9666,1754390086201
9667,1754390086203
9668,1754390086249
9669,1754390086251
9670,1754390086251
9671,1754390086251
9672,1754390086285
9673,1754390086285
9674,1754390086285
9675,1754390086285
9676,1754390086285
9677,1754390086337
9678,1754390086337
9679,1754390086337
9680,1754390086339
9681,1754390086341
9682,1754390086341
9683,1754390086356
9684,1754390086356
9685,1754390086399
9686,1754390086399
9687,1754390086399
9688,1754390086445
9689,1754390086445
9690,1754390086447
9691,1754390086447
9692,1754390086485
9693,1754390086485
9694,1754390086485
9695,1754390086485
9696,1754390086519
9697,1754390086519
9698,1754390086519
9699,1754390086519
9700,1754390086559
9701,1754390086559
9702,1754390086559
9703,1754390086559
9704,1754390086597
9705,1754390086599
9706,1754390086599
9707,1754390086599
9708,1754390086635
9709,1754390086637
9710,1754390086637
9711,1754390086639
9712,1754390086676
9713,1754390086679
9714,1754390086679
9715,1754390086679
9716,1754390086719
9717,1754390086721
9718,1754390086721
9719,1754390086721
9720,1754390086757
9721,1754390086757
9722,1754390086761
9723,1754390086761
9724,1754390086800
9725,1754390086800
9726,1754390086800
9727,1754390086800
9728,1754390086837
9729,1754390086837
9730,1754390086837
9731,1754390086837
9732,1754390086881
9733,1754390086881
9734,1754390086883
9735,1754390086883
9736,1754390086924
9737,1754390086924
9738,1754390086924
9739,1754390086924
9740,1754390086964
9741,1754390086964
9742,1754390086964
9743,1754390086967
9744,1754390087003
9745,1754390087005
9746,1754390087005
9747,1754390087005
9748,1754390087049
9749,1754390087049
9750,1754390087049
9751,1754390087049
9752,1754390087084
9753,1754390087084
9754,1754390087084
9755,1754390087084
9756,1754390087084
9757,1754390087119
9758,1754390087119
9759,1754390087119
9760,1754390087159
9761,1754390087167
9762,1754390087167
9763,1754390087167
9764,1754390087192
9765,1754390087192
9766,1754390087192
9767,1754390087192
9768,1754390087237
9769,1754390087237
9770,1754390087237
9771,1754390087284
9772,1754390087284
9773,1754390087284
9774,1754390087284
9775,1754390087287
9776,1754390087287
9777,1754390087287
9778,1754390087324
9779,1754390087324
9780,1754390087359
9781,1754390087359
9782,1754390087359
9783,1754390087359
9784,1754390087400
9785,1754390087400
9786,1754390087400
9787,1754390087400
9788,1754390087449
9789,1754390087449
9790,1754390087449
9791,1754390087449
9792,1754390087487
9793,1754390087487
9794,1754390087487
9795,1754390087487
9796,1754390087487
9797,1754390087522
9798,1754390087522
9799,1754390087522
9800,1754390087523
9801,1754390087569
9802,1754390087569
9803,1754390087569
9804,1754390087597
9805,1754390087597
9806,1754390087597
9807,1754390087599
9808,1754390087599
9809,1754390087635
9810,1754390087637
9811,1754390087637
9812,1754390087679
9813,1754390087679
9814,1754390087679
9815,1754390087679
9816,1754390087724
9817,1754390087724
9818,1754390087724
9819,1754390087724
9820,1754390087756
9821,1754390087756
9822,1754390087757
9823,1754390087759
9824,1754390087789
9825,1754390087789
9826,1754390087789
9827,1754390087789
9828,1754390087837
9829,1754390087844
9830,1754390087844
9831,1754390087885
9832,1754390087885
9833,1754390087885
9834,1754390087885
9835,1754390087885
9836,1754390087919
9837,1754390087919
9838,1754390087920
9839,1754390087920
9840,1754390087959
9841,1754390087959
9842,1754390087960
9843,1754390087960
9844,1754390087984
9845,1754390087984
9846,1754390087984
9847,1754390087984
9848,1754390088019
9849,1754390088019
9850,1754390088044
9851,1754390088044
9852,1754390088044
9853,1754390088044
9854,1754390088089
9855,1754390088089
9856,1754390088124
9857,1754390088124
9858,1754390088124
9859,1754390088124
9860,1754390088124
9861,1754390088169
9862,1754390088169
9863,1754390088169
9864,1754390088205
9865,1754390088205
9866,1754390088205
9867,1754390088205
9868,1754390088205
9869,1754390088264
9870,1754390088265
9871,1754390088265
9872,1754390088276
9873,1754390088276
9874,1754390088277
9875,1754390088285
9876,1754390088285
9877,1754390088285
9878,1754390088315
9879,1754390088319
9880,1754390088350
9881,1754390088353
9882,1754390088353
9883,1754390088387
9884,1754390088389
9885,1754390088389
9886,1754390088389
9887,1754390088427
9888,1754390088429
9889,1754390088429
9890,1754390088429
9891,1754390088475
9892,1754390088482
9893,1754390088482
9894,1754390088482
9895,1754390088521
9896,1754390088521
9897,1754390088521
9898,1754390088523
9899,1754390088523
9900,1754390088555
9901,1754390088557
9902,1754390088557
9903,1754390088559
9904,1754390088594
9905,1754390088594
9906,1754390088594
9907,1754390088594
9908,1754390088635
9909,1754390088637
9910,1754390088637
9911,1754390088664
9912,1754390088664
9913,1754390088664
9914,1754390088665
9915,1754390088689
9916,1754390088689
9917,1754390088689
9918,1754390088734
9919,1754390088734
9920,1754390088734
9921,1754390088764
9922,1754390088764
9923,1754390088764
9924,1754390088809
9925,1754390088809
9926,1754390088809
9927,1754390088809
9928,1754390088844
9929,1754390088844
9930,1754390088844
9931,1754390088844
9932,1754390088844
9933,1754390088889
9934,1754390088889
9935,1754390088889
9936,1754390088919
9937,1754390088921
9938,1754390088921
9939,1754390088921
9940,1754390088921
9941,1754390088960
9942,1754390088960
9943,1754390088960
9944,1754390089001
9945,1754390089002
9946,1754390089002
9947,1754390089002
9948,1754390089035
9949,1754390089037
9950,1754390089037
9951,1754390089037
9952,1754390089085
9953,1754390089085
9954,1754390089085
9955,1754390089092
9956,1754390089092
9957,1754390089092
9958,1754390089139
9959,1754390089141
9960,1754390089141
9961,1754390089141
9962,1754390089141
9963,1754390089164
9964,1754390089164
9965,1754390089164
9966,1754390089213
9967,1754390089213
9968,1754390089242
9969,1754390089243
9970,1754390089245
9971,1754390089245
9972,1754390089245
9973,1754390089276
9974,1754390089276
9975,1754390089276
9976,1754390089314
9977,1754390089314
9978,1754390089314
9979,1754390089317
9980,1754390089354
9981,1754390089354
9982,1754390089354
9983,1754390089362
9984,1754390089399
9985,1754390089401
9986,1754390089401
9987,1754390089401
9988,1754390089443
9989,1754390089443
9990,1754390089443
9991,1754390089445
9992,1754390089482
9993,1754390089484
9994,1754390089484
9995,1754390089484
9996,1754390089527
9997,1754390089529
9998,1754390089530
9999,1754390089531
10000,1754390089559
10001,1754390089559
10002,1754390089559
10003,1754390089562
10004,1754390089563
10005,1754390089597
10006,1754390089601
10007,1754390089601
10008,1754390089639
10009,1754390089639
10010,1754390089639
10011,1754390089639
10012,1754390089684
10013,1754390089684
10014,1754390089684
10015,1754390089685
10016,1754390089692
10017,1754390089692
10018,1754390089692
10019,1754390089717
10020,1754390089765
10021,1754390089765
10022,1754390089765
10023,1754390089765
10024,1754390089804
10025,1754390089804
10026,1754390089805
10027,1754390089807
10028,1754390089823
10029,1754390089825
10030,1754390089825
10031,1754390089825
10032,1754390089865
10033,1754390089865
10034,1754390089889
10035,1754390089889
10036,1754390089889
10037,1754390089890
10038,1754390089924
10039,1754390089924
10040,1754390089924
10041,1754390089959
10042,1754390089959
10043,1754390089959
10044,1754390089999
10045,1754390089999
10046,1754390089999
10047,1754390090039
10048,1754390090039
10049,1754390090039
10050,1754390090040
10051,1754390090041
10052,1754390090075
10053,1754390090077
10054,1754390090078
10055,1754390090079
10056,1754390090119
10057,1754390090119
10058,1754390090119
10059,1754390090164
10060,1754390090164
10061,1754390090164
10062,1754390090164
10063,1754390090164
10064,1754390090205
10065,1754390090205
10066,1754390090205
10067,1754390090205
10068,1754390090239
10069,1754390090239
10070,1754390090239
10071,1754390090239
10072,1754390090276
10073,1754390090277
10074,1754390090277
10075,1754390090277
10076,1754390090310
10077,1754390090310
10078,1754390090313
10079,1754390090313
10080,1754390090351
10081,1754390090351
10082,1754390090351
10083,1754390090395
10084,1754390090397
10085,1754390090397
10086,1754390090397
10087,1754390090424
10088,1754390090424
10089,1754390090424
10090,1754390090424
10091,1754390090424
